,UserID,ProductID,Rating
2383378,A1U4O7P88XAUZ0,B01BHNI04G,5
1743536,AMR4JU3FGLE4X,B00HWF6XW0,5
1744408,AOITH6V4PFYQJ,B00HY921DY,5
69311,A20ZXYUORXWY0L,B0009PUR4A,5
2777888,A1959G6YGS6MRK,B00VKSB3SY,5
2021034,A2EG5WO6VCFDQ5,B00RLT3UJ6,5
1058895,A2QBQ53ITOC38Y,B004KRA4YG,4
722457,A28PGBATMHJGZL,B001ID4ZY0,3
577162,A3BTNPH6O4IQ05,B00162KS0S,5
1162766,A1SNN4M69E15NB,B005D962QO,5
407023,AA8ZJZR15ZTOS,B0014JKQRI,5
1995517,AK1T7DV21MWUS,B00Q5X8RZQ,3
144583,A37NUQON59JM4O,B000FF05L4,4
509995,A2NG2ZT7UEBM7C,B0011N7WUG,5
2707107,A3123EUPOHY4JI,B00FQT3NPE,5
741037,A1G5MI2KREPEIB,B001M9J036,2
817179,A3NZ03GOKWPUFP,B001ZY66E4,5
1132425,A2GUEFG9CIPHLJ,B0052PKGAC,4
2615537,ARPGUKKB1G1EP,B004ZK1HX0,5
2693086,A3C8EO3XJ8M1SQ,B00DGZCNU6,1
459551,A17DXSH0CYLV20,B0017S133W,5
142022,A1WY3GL2P22YU,B000FE5QDW,5
2676972,A3E7NTBUYLKVD,B00BBO6OC2,5
2150372,A2W7PTPQNYBUH3,B00Y21YMQ6,4
1570801,A12F6OBBEX3AU,B00D62XHXG,2
2167657,A2ZJO6IY78E764,B00Z6KOF14,5
631106,AFFRR6H0263DO,B001A645D6,2
1392316,A3UKQVPVQ6UBWG,B0099FU570,5
2459941,A16OB69HQANSN7,B01FRNRBKQ,5
457529,A2TZX3ZMZOBLET,B0017KWXM0,5
2513627,A2Q8SD3EJVRNPQ,B000MFD1U4,2
2197471,A23PN9KLEI6YA,B0116RBARC,1
2665841,A9F3I6L4N5TUX,B00A48NHY4,5
2556948,A1BQKTZWM4YGAX,B001H54MCE,4
597914,A286YOO14BUIIU,B00172VL9O,5
1106951,A2TMO9IEKJCNTE,B004X167PO,5
1547837,A35Y5DU7FNKHKD,B00CKIG4NC,5
1153008,A3UT6SWKSWTEC9,B005ADIV26,5
1156739,ALWR5RJI2KGKG,B005C9AIGA,5
1193117,A3V8OMHBAZ7KK0,B005MCNBB6,5
2680981,A3B9IKUWO3SHCE,B00BPI61V8,5
751448,ASNW8MGNC91D2,B001N84J9G,5
1123771,A21U2MKM87DXI5,B0050P21B6,3
2359034,A16MTWC1I6GY7B,B01AAGVWJG,5
2815323,A2DP10TGI43XVC,B019W5KX50,5
560610,A3DFC5OWILUT4L,B00150GI5K,5
1858799,AO0TMT8RQAY3T,B00L3LVA4K,5
938554,A2LJ50V2UVDV77,B003CGNAD8,4
813836,AX1PGNKWOO409,B001WJ55QC,5
2833040,A33SIUVDV0I66G,B01FFDP4RU,5
2721863,A1ARSVT5HTT8LB,B00I6K59VG,5
218015,AGQE48UPDUTLM,B000LL3WE4,5
1443114,A2H4XAB9U05VRU,B00AMQV2ZY,2
1285404,A3692CQZL0R83U,B0073WJACW,4
1142620,A38G8EA4FRDDKG,B0056A0NC4,5
479528,A3N8RWAP4NG8Q9,B000XEC6F0,5
918943,AOI5EFT1ZLQVE,B0035M3GMO,1
36842,A31XOCBMOAYQVY,B0002YSK7E,5
1223976,A2KILJUGCPB90W,B00621048Y,5
1975224,A1OJWYT8U3DC7U,B00P5HTSEW,4
1073004,A2BDRGW9JGPAIO,B004OYWTKW,5
468297,A1FT5DZMLUC455,B000W34OBQ,5
1209292,A1VTVDI7W4WPXM,B005U4F7IG,5
281345,A3UXUFCWDQ0XPW,B000QSUWBI,5
1628300,A1STXBR6V75HK2,B00EQAP4MO,4
2346990,AHBJW6O4BGO18,B019RSXPEI,5
65527,ALANEO20V9XY4,B0009JFXNG,1
2449748,A38468UEVCX1JW,B01F7RA4E2,5
748405,A2LTLMN24GTYY9,B001N1DPDE,5
1335484,AHLLOUO126R5Y,B007ZZO4PU,5
365740,A3UI60TV7V1IPY,B00125MOZG,4
253735,A34QJFAN63Y5MK,B000OC0AWW,4
2730551,A6WFIJ78B1M4C,B00JMTE88K,5
848835,A1OAABLTLZ8QEY,B002BCRJZ4,5
2100447,ASXY8KX9MWGV,B00V9ITMYC,3
606254,A1COCVG17RBAR5,B0017RFZIM,5
201490,A3LYIITT776GOH,B000KBEH1W,5
808311,A2IGXMXEJUBPMY,B001VRMJBE,5
1923373,A3ETT883YV0F2E,B00N7MG1WO,5
295261,AKWDTHWHCMOTI,B000SMZE5G,5
674314,ACDD0TIN6IBJ6,B001D16OCI,5
1044769,A3FY4HSW65AO7U,B004FTJZDA,5
2220344,A2538EGNCREGUK,B013FL7CT2,5
2291359,AK9KZMNT0FDSW,B0171HLJWM,4
787587,ASSIL9GWODWLR,B001RNOB7C,5
604436,A2GMV51TMXV6QF,B0017KWXM0,5
2403746,A20WKTYKTJPRDW,B01CSRO70G,5
2252923,A1RHHC9ZRLBLXA,B0154N2FN2,5
1036127,A1I9ZW98M9K9IJ,B004D9IZBU,5
1296920,AI9L8MWC156JO,B007AJNRJ0,5
719690,A14UDOWUH8Q3S4,B001HN5GJY,5
1962023,A1WRTLPUNOTB6H,B00OK2XEQG,4
1342167,A28UJO0JT6IRW4,B00843U0PK,5
2068870,A2JXTXEPFVU1JI,B00TQAX62O,4
2044135,A21KFYWN0SJ6QS,B00SKP76M2,4
924961,A8WMQ23LCWOON,B0037N7S7U,5
593491,A22GZCO9MAMCXN,B0016HMBN0,5
480790,ACEO9FJDWRXZS,B000XH5H6W,5
509583,A2QWLA3Z131YTB,B0011KZREC,5
1427153,APA0AHVATW43T,B00A9JQDOY,5
1851853,AGM1DAZ5C4ANP,B00KXD8XGM,5
2548535,A3JZ792PT67MTR,B001CK0R50,4
45664,A3F11UIOVAN5Z3,B00070QEN0,5
501445,A3LJI93S11T1O1,B0010F9JJW,5
653107,A31VEYHKJ9G4PH,B001BR4RO6,3
1030580,A3MWNG7X5EX6S2,B004C94X12,5
2347161,AGWDV03FHWYB2,B019RVR6TK,4
1244565,A31L77337HT4BD,B006FS0HLS,4
2129945,A107ARNWEKCBG9,B00WTXVNT8,4
662321,ALI2DSVVCEYUD,B001C56MEK,5
471859,A2UFOEYBUEA83Y,B000WFI8Q6,5
2152153,A345A4VKRIU7HQ,B00Y77NJ0K,5
2765344,A1REPV8WBBX7VE,B00RGWD6TW,5
1202214,A27YZDJ8RTI5R6,B005PGBFQW,4
1312387,A3GMNO4RPRTO5I,B007JMHW76,3
599205,A2L6LGTCAO02FY,B00177J4UC,5
2576379,A1D6HKFUYZOQT3,B002DAHQXE,5
377478,AB0ODZ1BJKP3E,B00130AKEM,4
2323134,A3D61WNA4QZ2YH,B018GXHZ9Q,1
2391638,A3SJKX9TEDXPSA,B01C3NPKPQ,5
2733611,AY4HY2LS1KOEM,B00K6MHQQ8,5
1709336,AMTE7I4H2A3I9,B00GVAQ2V4,5
1184094,A2JZGE19SSRXXR,B005IQ1LP4,2
1845698,A252VJHUDC48RZ,B00KTLO1BE,5
324055,A36WZILNJSZRWQ,B000WBNWVQ,5
1092310,A2BW2AE4FVJ0SL,B004UOUS1I,5
1135350,A2CI5S1KVURZCQ,B0053HBJBE,5
2106725,A10V7R6L45JD7G,B00VM3B08K,3
1462672,AL249EJNIUQ7N,B00AWNRU0S,4
1282910,A2CIF1D4PSSIS8,B0072T3X38,5
981787,A2FC0O49YIH4L6,B003WU9VKK,4
1055498,A1O5IJ11LQW6TP,B004JQQTEW,5
1684818,A3OS1QHPSAEI2Z,B00G9R0RLA,4
1885228,A3FPV2NUQ6AVLL,B00LWW9FMY,3
2283300,A2CBZKCOI85QCO,B016N9EOJO,5
942436,A3M47SBXINLCHS,B003DR0SEK,5
1411591,A1CB76HZKP7GDC,B009T4Z7RE,2
2523980,A2QACF110GJL1S,B000TTSJPU,5
2343210,A3L3ETMBSVUY8T,B019KAXOQM,5
1497643,A2WZRFF06REH5C,B00BGUNIFW,5
864759,A1XI5N8JZLFPU3,B002E9HA3U,5
1488750,AQGNJ6DX3EEAF,B00BBOBEEU,3
1646693,A2LEVOXIKS2SVQ,B00F5TI7C4,5
78190,A8ZUKGQPR2S33,B0009TPG5G,5
1171760,A2OD11BKV2YNED,B005FOPOLG,4
614230,A1HUYRH7QQUQYA,B0018FTTX0,5
1210859,A1OZLV31QGNQP6,B005UGIPUQ,4
2022538,A1ACJ516JD1BMD,B00RM8I0LE,5
1743579,A2M98GZABSMIOR,B00HWF1JA6,4
1975421,A37VKF5MMCMY8T,B00P6YRCS8,2
2403095,A1MXRJCZ2F8O9I,B01CRCTARC,5
988440,A1O5ICD3DW52SR,B003ZMDJW6,5
2690920,AZNH1YP0J012H,B00D4N5KOQ,5
1446042,A3AL9B401VOVFE,B00AP30RVE,5
2410709,AH9V913CU4PJJ,B01D4W8EEO,5
1852842,A1RF2J1B8PJGN6,B00KXRWY90,4
618848,A3KHNHZA81ZGSP,B001916XG4,4
2667537,A14XR81TDDCMEH,B00ACCH2TS,5
1989009,A26C5OJO6YF2CK,B00PU0MKRQ,4
663403,AEG9QUG4T3JIR,B001C63ORC,5
2346083,A3QABD22CEQJ4V,B019Q7H1IQ,5
2290284,A3NX8TWND2101G,B016ZPF9D6,5
592436,A1QFXMKDIF8V99,B0016BUR7I,5
521815,A2SADE6T7SHW3Y,B0012TIUU0,3
302888,A1DZO9AE1NRLRB,B000U43EG8,5
901123,A29J25O3139K1O,B002W06T8I,5
2830287,AL25WKEOK2ULU,B01EHIP5HS,3
1431671,A1GD2G972E63WY,B00ABW9BUC,5
96349,A4XDIX0IB9VOP,B000BKTBR2,5
1246112,A53YUN9RKMERY,B006GQK68S,4
596130,A1X8WWURRTN55X,B0016SRA4Y,5
2221851,A2BFQ2IC0JCTPF,B013I10CPK,5
302092,A31A96J8W51G05,B000U2NGKO,5
2286931,AAEZ6W42MCZLV,B016UQXB5I,5
2126301,ANB27QLDEJOKU,B00WOJPWNK,5
2316403,A2JGNTEL5ZUDR7,B018362WW6,5
458999,A1K8N9OD265QDB,B0017OXYUG,4
2717688,A3VF1OX3N8G99E,B00HMCW3HM,5
2255194,A1RK8B9C95HE1N,B0157SL7LU,4
1643525,A16ORSJD5N4BC4,B00F3SJRZ8,5
912361,A2HN7RPY0U2AXO,B0031YS7BQ,5
2485689,A1P2DUIECSJ16N,B01H637QGO,5
1176626,A2167RWD5N9PEF,B005GWYT8Q,4
323234,AD4QJRYAXIR0W,B000WAL6V0,4
1822892,AONIOWSPIKVON,B00K92CL9W,3
817270,A3NG7A9KSPZIUK,B00200E0HM,5
1880859,A15EKP63VEAX71,B00LTB9VJU,5
2547345,AQL1B3CX1X9R4,B001C3TU6E,4
1890804,A22PXS477ZKFF9,B00M3Z8F52,3
1323824,A1UIEIMBSDAAHF,B007S3OJTU,5
556993,A1BI6TAUOJDKQ4,B0014VX2M2,5
1382419,A39ZE3P6AKL6U1,B0093IS0GQ,5
471712,A22E8XNAOTDHSV,B000WEWDTK,5
1593601,A3MXG15MZD5RT4,B00DRAEMR2,5
979284,A3IU59ZYCOH49V,B003UKRQR2,5
2672718,A3TZGKE73MXJDV,B00AUEHSOM,1
2087289,A13XJ1DFRLW3LY,B00UGBETJ6,5
1433524,A3MH0Z8C9VBC4G,B00AE00YAM,5
2005944,A1S2PTKYNBWQAH,B00QQ0VME6,4
109462,ALA0U1ZI6GJMX,B000C12DS4,3
979385,AEXUED2VHRNOA,B003UO5QSY,5
995939,A343I4Z7D6KKLD,B0042TNBDS,2
919371,A1PP6W37PGPAD4,B0035Y07TW,5
1714367,A160PAEE914Y15,B00GZH9ZGC,1
609251,A7FOK6QHIDTAY,B0018179G8,2
2786719,A1ME08L8IMZXX7,B00Z1CTYRW,5
1047339,A1HKVLP1AK9050,B004HRP1CY,5
2479711,A2OG0EAIC2PNSE,B01GUBKFSO,2
1695650,A2I53AVXF6A1SS,B00GKQFVAC,5
1375734,A18J0DDTP0VUIB,B00914Y7D2,5
2696632,AA4OFZ7DM3IM7,B00E0EYPEE,2
2801409,A3DNJNM141SQQD,B015GBR9K6,3
1799893,A3N9P9F4GOAZ29,B00JL3FA34,2
833654,A1OSPHL1NIAKRW,B00284ADAI,5
349224,A1R2NXAWHFKXRI,B000ZJKRR2,5
1719744,A29PAMW14KZP6L,B00H6TSGT0,4
549298,ATQIGUVWPVWZH,B00147KSNM,3
2469048,A3FA3EXAUOYJZQ,B01G81DGH8,4
556606,A1HU0M8K8BUKA9,B0014VROMQ,5
1112148,AOF1Q4OKJYYKK,B004Y0UD0O,5
1087511,A1H60O5I18S403,B004TZ86M6,5
901446,A3T5CZJMIBRSLS,B002WBGQMG,5
371160,A3SV3TZ2KX9914,B0012Q2S4W,1
2795817,A3IUE091288K95,B013NESFEW,4
1917288,A3ESXOW05H4SVA,B00N1JUBPQ,5
1737382,A2PNN4R8RHQKHR,B00HR8H5MY,4
1122458,A1YAKIUFBZ4N3Q,B0050GW5BQ,5
1877249,A31TZKLZFGRFOE,B00LO4XNN2,5
1018496,AHYCMZKMTZKVW,B0048KFEQI,4
1684970,A2H4BB01FPHPUH,B00G9R0RLA,2
1189648,A32F7B9KPEJQHM,B005KW5RMY,4
2747716,A2ZY6X9AZM23RI,B00MOIQ3PM,1
285621,A1UKP70O8QHXRX,B000R9ACZC,5
358364,A3DX35R6YSQINB,B0010RHW7G,5
676887,AA89MMP3R10SK,B001DDWKNS,5
2093105,A40RIBYYMS5QL,B00UUPK58C,4
1643589,AI2JGWVAVP31Q,B00F3S5QJE,5
840192,A3K1L0F2RB2YVO,B0029F1Y90,5
606908,A2800QE9KD1590,B000NK3WSE,4
136595,A3NXPM4O59N16E,B000F5UOYW,4
2274172,AON2WDHXPBAWE,B0163ZW4CW,5
2437999,A1EC37CZ9CDINP,B01EKCF332,5
975131,A1DEEQUS5TKW8Y,B003SZ11PW,5
144471,AXQNIWA7R79ZH,B000FF05L4,5
572560,AC5OU76YOTP4F,B0015TT3V2,5
181358,A2O907XI9EC0ED,B000HZGTUS,5
820960,AOHSELW9QL1HI,B0022ZJJSK,2
2610521,A75NKHH3JHQ83,B004UOV9UW,5
376183,AZO5UCH8TEBN,B0012YEKAE,2
1862688,A98WDF7MJN4JL,B00L9XNFPY,4
1712218,A3PENAIVO1AIRG,B00GXMB2PG,5
2261582,A10WI7GQZRWRIO,B015H4IYYC,5
1203590,A19H2QSSZEZDND,B005Q476YS,5
525994,A23CQZ4D625D64,B0013092CS,1
1637920,A1PZQR9519DLZ7,B00F10SDIA,4
2294260,A3UG7GX9CJEQY4,B0177H4S5Q,4
2113369,AT7YUBA5IMVY5,B00VXT0PMA,5
456808,A39UDPOSDAGP34,B0017KEYZ4,4
1783661,A21U25S35PZGY5,B00J06TLR8,5
418394,A1L9WMHCU25UDJ,B0015LY0DG,5
1765090,A9GSFM39TQ2Y9,B00IEBRWVW,2
2447182,A3SKC3A4R2AQDP,B01F43YU76,5
2423297,A1QLIJDQC7RWUH,B01DQGAID8,5
160413,A8VI7KMUHI7ZH,B000GBK4YA,2
2201435,A1VTAA8SGD7SOS,B011K7I40Y,4
1645215,A2FLUZ6QMA5BML,B00F57RTCK,5
2709123,A39E7CY8EPVIIK,B00G65FO5E,4
1663169,A3TQGMQXN5SS7K,B00FL7JVQG,5
346821,A2I9LPR1C831FM,B000YZAH7W,5
1878918,A25KD6M33JTWID,B00LQ3BPFE,5
2341700,AIO7MB6TQTPHK,B019GUHV3S,4
1278326,AXUJFOFQZNTN,B006ZT936W,4
728966,A1FSO6SACDIOC,B001KMWWQ2,5
868463,A2L7WN3WI90EQV,B002G5A232,5
2600625,A38IGVZJCRWXON,B004BKNIPY,5
1598376,A185JS0GIAAP6N,B00DWGAL9E,5
937060,A2MXE4959JPE9,B003C6O5DM,5
1133925,A1A9HRP57CR5RG,B0053C3WDC,5
218803,APMQ26OTUOXUP,B000LNZ2MC,5
1476568,A10UBSASN8LGIP,B00B4FY8YO,5
1786352,A29V0VCHPSG5T4,B00J2QLCKK,4
2043789,AJ1WIS886DX4W,B00SK74C5Y,5
71319,A3U2CZDDU4JM24,B0009PURKO,4
1904553,A3F5E8VW05I9MD,B00MLGB3N4,1
593170,A3O6DX39Z9DJUI,B0016GTSBY,5
820805,A3OSN5WP5C68E3,B0022HNT02,4
1170830,A29RSD6KN0H0M3,B005FH6UPW,5
2128360,A2BI2NTQ0FC3I2,B00WQSMGC4,3
2263234,A12PDL6V05UUYS,B015IEJ0GC,5
2522056,A2AXW2BKFCUI4,B000R5PJT0,4
1846932,A3RCQL4TX44X6U,B00KUL17EC,2
198982,A1HWAK5ZKM5S2O,B000K2ILJ0,5
2340761,A13AK3YT8AZKAX,B019FCV7BY,3
1251806,AV4AX1F7LABQJ,B006JPYSOE,4
2756376,AU9L0XL9E31OZ,B00OM8X1BQ,5
1230186,ABR9WSI5GR7CZ,B0064E1JR4,5
2384197,A1DV692G6H6JI7,B01BKSKBAY,5
528914,A1AOM9W0KKF86J,B0013AJV2E,5
1793836,AQ2T4UDMXBD1L,B00JDN6O9Q,2
2625582,AJ9GRSV4DM0VJ,B005HJ9HFI,5
1798891,A185WCEWGNUQTO,B00JK1XW3W,1
1255474,AOVGS1HL8CY5F,B004RMDWTS,5
420288,ADAGTTRTGO334,B0015LY0DG,2
215197,A3HHN9N7VG0QB3,B000LGJFYK,4
624892,AXZVRC016A9ZD,B0019LYEJW,5
1519614,APRXRZPA3EW7G,B00BUIWK36,5
1338749,AXKQ0J7B6XK4I,B0081YWO3S,1
995010,A20BC3R2NBN646,B0042JFAUK,3
92807,A32217QJEB0QZP,B000B9W328,5
551168,A23UNZ01Q1GEN8,B0014E9WUU,5
115345,A24LK0NJ25MSC6,B000CNAAAA,5
2114876,A3ECM42APUVRSW,B00W14Z4V8,2
337034,A2Z5F87CIUHO93,B000Y09Y0S,5
2805097,A2QVEJA4UH2Z4Y,B016P1VW7C,5
1666982,ADBIP4TC4494X,B00FO9ZRYQ,5
1918701,A2NQZT168UI1CT,B00N36D10E,3
1445610,A31WC5ZDWH8G2S,B00AP311JQ,3
1981353,A3G5RGUJBFCZBG,B00PFCHJVQ,5
512535,APL4CYGZR6748,B00125M48I,5
2768198,A13H0IUAT1LH53,B00SK27CEM,4
2311627,A1VJY4NG8XH9M3,B017VJD4A0,5
99095,A35ZMOZ72EZHMK,B000BO4M4K,5
1308634,A2AKS79KGX7NG2,B007HAE5GQ,5
2760768,ALQNTR9FD9HTC,B00PX0JDLO,5
1387589,A27181AF6YYMRF,B00962ET9G,5
2153675,ACQ2CV18AQZML,B00YA34SII,5
338928,A3E8FQ98N4Z9TV,B000Y9H09Q,5
1462624,A3DAYT28XYM8PY,B00AWNHYWW,3
912726,A32XZSAME2X1AY,B00322FPC6,3
2469517,A3UTQ1OWGQCDZB,B01G97Q7LS,5
1086013,A1NKJMTH755LEK,B004TNWD40,5
1122125,A38BACEDL3BB2N,B0050DKP3O,3
6634,AK14Y7JTPJVDX,B00006JZST,4
1317789,A28E8NRX4PA4ZA,B007OX6E3S,5
1138111,A2BOOKDKE4QXNC,B0054FA6DM,5
2153656,AIYZ6GS7JMMFW,B00Y9ZCJOM,5
2425583,A13Q2C9E10MPD9,B01DWOXHE6,4
41301,A3PI0EE50KO17M,B00066ZYEK,5
1893366,A22PHPGYYA86Y4,B00M7I8RCG,5
705854,A2MSR7YE7QFQDA,B001GBDI9M,5
2717319,A24UZ10D6K2Q09,B00HJA9O7E,5
7451,AWF7Z6E7SC9XW,B00008BFYG,3
2498410,A23ADL6IBETWH3,B000A0GWJS,4
1466174,AC5RPG819HKKI,B00AZQEDGG,3
1927881,A3AOZ3LYSLNV8T,B00NDVG51Q,5
2512981,AA8GUVWP5Y35A,B000LZPK7C,5
1319925,A1JQAK49WCR0UJ,B007PXPKI2,5
987996,AXQ49XIETIMPB,B003ZLM51I,5
1008414,AZ18H7OM6KNU6,B0045APRB8,5
1763199,A1ABKZ7MWWOWCZ,B00ICTHQT4,5
1507429,A34Q2WI4MKETOM,B00BMSGU9Y,4
1488531,A3N903UB82L765,B00BBJIAZQ,5
2727175,A3C5XQUDN9CD1J,B00J0B4YAC,5
2055426,A2YYFUWTLN9NQW,B00T3E9H2Q,5
2228011,ACZPUN8UUBJW3,B013UGXLPQ,4
2661178,A3NRMNHL2V3DY3,B009B7FGLG,5
95888,A3SXJGNQ7IP863,B000BJJVS2,5
209584,AM8029S4YTRAZ,B000KOSB34,5
218524,A3NHUQ33CFH3VM,B000LNE6VK,4
1319870,A39D4AXG8A4K6,B007PVXYK0,4
2487778,A1FB0KZW3KLQS6,B01H9Q6HZ4,5
961542,A5NYQ5O8O52DB,B003MU3P16,5
1574218,AAGE4P1P2VYR4,B00D9DJQ8C,5
2098107,A3HWBOVI135BH,B00V5POU1Y,5
1212980,A2QKACZB3SVNVO,B005VRLT6Q,5
215816,A2VH12UKACYCL5,B000LH6ODE,5
1931396,A6GI8IAZ90RSJ,B00NH9WEUA,5
1092395,A8JWO9S0FK3GO,B004UOVCKY,4
1400394,A23HI0BJ32E2W4,B009FVFUZK,5
509106,A2QBQ87U1ICV4G,B0011FTLRG,4
1950303,A3LDW705DAWPGW,B00O1YFQS2,5
1279370,AVRD4NZFOC2G1,B00703BLCG,5
2785984,A2M6WGBOL05O7E,B00YQ6KD0G,2
1265139,AATV1MFQMLE6P,B006SK0SP8,5
1804408,A2XFZGMTY4608,B00JQ4XFU8,5
2135015,A3K9WT1WHZBQU6,B00X77YTS2,5
1469803,A20YUA1LPGXJV8,B00B1N0R6C,4
1576042,A3ADM5ZVWVMZ9L,B00DB83CJY,3
1239920,AMELV91CNR5V8,B006AZDNLM,3
283460,A3STQ45XNMV62B,B000R2MYB4,5
759396,A5560TMSPZ9QW,B001O0D6CY,4
890675,AUT4R6K2BN97Y,B002S0YKTW,3
1927002,A1T9JNWDJ5CT5G,B00NC5QDL0,1
283397,A1TGQN61OF5HPS,B000R2OBME,4
1659428,A14VB69IDRBI5F,B00FGV0GQQ,5
1353764,A3IASW8GL6LD4N,B008C9JH1O,5
1359787,ADTZ5WCORE8KK,B008I7Q81W,5
1837761,A1HMNC256AP9DZ,B00KNCQLN0,5
2046233,A15TWIRB5U50SH,B00SMPAANC,5
1346673,A2IZE4WEW8D011,B0085O0D14,5
2275172,ALIFY7XOS0JN2,B0167AEV7O,5
1408487,A2QTPYJ3KM93Q3,B009PXJSVA,5
2620846,A2S5IN3E0Z2SFG,B0059WAQG2,5
2226586,AOZ5MJGKNOG38,B013S3BNQA,3
1722028,A3A35G3B4F8SAU,B00H9WUB2Y,4
1060558,A3P9V0VS7XQR0R,B004LBF5UO,5
2385264,AY46DEOJJYFTW,B01BO1OE1E,4
1543854,A1VXCK2F3MLSYZ,B00CI4KTW0,3
2496176,ARCIKL3TBN1MW,B0007PFBCA,5
1357119,A23WXXB77006XP,B008FD9UXM,5
1594541,A19ETYGUVX1B8,B00DSQRZAG,5
772802,AVOFQL8D5NLUO,B001PR0IS6,4
2128268,A26A6TSII1BNMD,B00WQPDA5O,5
22700,A3P969K133IDIR,B0001WC726,4
1820100,A44KVB1SZJQ7W,B00K6ZURAW,4
2394755,A1N9KK9XS687VB,B01C7KSVW4,5
2654270,A28WT7FJ71VDY6,B008H5TFI8,5
651582,AG5CT2129NFXT,B001BQZSZ4,1
1874678,A4RITH4IPW5YF,B00LMS0U54,5
1129974,AA8RYSEIJSO6K,B005281N1K,1
1774843,A2INM2YZ9SIJGK,B00IPQXC74,5
1391359,A2QU4NH7XQ0T4V,B009951V46,5
2776995,A29GN6ER8MSFR7,B00V8S9HOS,4
2085767,AOZ9X9T9HYUX2,B00UFEIJYA,5
164919,A1CFOQKCYTTJLD,B000GKKSTM,5
2626763,A16FLR8RL8UCTT,B005JEH47Y,5
26336,ASDLDPG57SWNA,B000276CZS,5
2747841,A3HTB2PHSIDGEX,B00MP08UCS,5
190185,A2SLM5PQCKFC0Z,B000J26CWE,3
1558231,A3AC337OLXRYVA,B00CSWFHVA,5
289072,AKEBNSD9KIMT3,B000RWJC14,5
2082791,A268KRY00JTO4X,B00UAM0MFG,5
2394989,A74TJX5JSLLI6,B01C7YACQ8,5
365569,A6EY040XMVNP3,B00125M48I,5
473017,A18W4XC2GJ99EX,B000BQXZMS,5
2190672,A190OO85FV6MCD,B010NKM7SO,5
97069,A128ZVPCHS920T,B000BMUF0M,5
2171491,A2K84UO8AO6CVZ,B00ZEYSYXC,5
1343509,A2XPOL9BLYF4L4,B0084FTR3O,3
296921,A1P4URGJO7FE4L,B000STV9LM,5
2028105,AHO4F1A1NF2NN,B00RXGGZ3K,5
1504647,ARUR102NBUZZP,B00BM94JJQ,5
2569728,A1DXFFAGN3S172,B001UQ6E44,5
2219790,A3KZ78JOF9NTK2,B00C65NA8Q,5
1413116,A2BAY8WM6QCO3Y,B009W6SWTY,5
1917774,ASPUH3DTQGPD,B00N26VFJE,5
854723,A2RPDAZYLWUHOC,B002CC6BPM,5
1035115,A1AO6Z94NXJ9DN,B004D34EQ6,5
2714390,A2SUCMM1JVWF53,B00GYVMPI4,5
2096633,A2YJ5595FR6TJH,B00V3AOWWI,4
2457182,A2SS659RGKJK4C,B01FL9J55A,5
1902777,A1JYKCY2JL25SK,B00MJ5SXJE,5
1504657,A2EFSPREW0D6NY,B00BM94JJQ,3
2486022,ARV1HPXUDDTA6,B01H6RN0AQ,5
746145,A2UKW37RXNAORZ,B001MYCV6E,5
1038056,A3AQQRY9D9K6ZS,B004DPNUAK,5
1770078,AZ0PCEZUTF5QO,B00IL2QSCS,5
1380623,A181LK6D9KCGFM,B00935IAGO,5
944615,A2KI1X6TVCEQ2H,B003EPGUOI,5
2167279,A3GEE8364GZA12,B00Z4R48I4,5
1240880,A2FN0Z4Y6NNXPJ,B006CFDNW4,4
74974,A35I4LCQIK9MHW,B0009PUSO4,5
2720542,A11TA0FFN8AFE7,B00I0DDFME,5
1284610,A5WLB21PBTKV1,B0073HNR30,5
164901,A2I01UB3D5DU3R,B000GKKSTM,5
1811128,A2NEXWM9YOU3SU,B00JW02L9W,5
355802,A3I7BL5M1PDDBE,B0010KHN90,4
1753665,A1CREH2GORHZBP,B00I57RZCQ,5
1983958,A17SDXTWJ2U8EL,B00PJ7C3Z4,5
1198074,AP4W7A24ERSDM,B005OH08J2,5
177147,A3IQZ1SLLDIFOP,B000HHLZI2,5
2537605,A27FAMQQZMCZ9T,B00162JLMY,5
902286,AWBWZRPU1NPBB,B002WTT2J2,4
1305830,A13ZDVZCBLRT9R,B007FKY7OS,2
2630640,A2U47P46PLM34,B005T5EK9S,5
1569023,A358U1JEA514P6,B00D416U2O,4
2212975,A1OI7CWPLTT7FC,B012IGED2Y,5
1418062,A1CSASBS0Y8HX3,B00A27OQ2Y,5
2005134,A3A0CYUSF9O0DI,B00QNVEQPA,5
2037204,A2NUG643HBC62S,B00SGB60YK,3
847616,A2BK8E7UCCDXHX,B002B3WOW6,5
1643523,A2HU46QDB2KXLB,B00F3SJRZ8,4
1656039,A1SBE1NPBF4DNH,B00FEGNYGC,2
2346055,A2XXIR6D95OT37,B019Q7H1IQ,2
1911132,AAKD3R2J1W4H3,B00MTYQT64,5
2440073,ANITXSGN6PEUC,B01ENUM38E,4
2374535,AIG2XHG4YH9PM,B01B3ISY5A,3
1995927,A1VMCMYWVQ6YBG,B00Q6LHA0K,5
758806,AK8QES0XXR4SN,B001O0D6T2,5
649570,A18XQHPDDRK2AZ,B001BL04PS,5
31750,A3FAD3LJ2OCJBK,B0002M8CX8,5
904174,ARRYJ10M05W4Z,B002YGSPXC,5
1687712,A2DP5N5S34ZA45,B00GCI80JC,5
1805015,A2N3OMQPD6L0KH,B00JQHTJS2,5
